sub	learn-uncertainty	t	cond	onset	open_d	door	door_p	tgt_door	tgt_found	x	y
1	2	1	1	7.516	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.533	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.550	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.566	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.583	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.600	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.616	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.633	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.650	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.666	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.683	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.700	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.716	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.733	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.750	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.766	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.783	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.800	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.816	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.833	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.850	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.866	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.883	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.900	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.916	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.933	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.950	0	0	0.000	9	0	1033	951.000
1	2	1	1	7.966	0	0	0.000	9	0	1032	951.000
1	2	1	1	7.983	0	0	0.000	9	0	1032	951.000
1	2	1	1	8.000	0	0	0.000	9	0	1032	951.000
1	2	1	1	8.016	0	0	0.000	9	0	1032	951.000
1	2	1	1	8.033	0	0	0.000	9	0	1032	951.000
1	2	1	1	8.050	0	0	0.000	9	0	1032	951.000
1	2	1	1	8.066	0	0	0.000	9	0	1032	951.000
1	2	1	1	8.083	0	0	0.000	9	0	1032	951.000
1	2	1	1	8.100	0	0	0.000	9	0	1030	951.000
1	2	1	1	8.116	0	0	0.000	9	0	1026	948.000
1	2	1	1	8.133	0	0	0.000	9	0	1018	944.000
1	2	1	1	8.150	0	0	0.000	9	0	1014	942.000
1	2	1	1	8.166	0	0	0.000	9	0	1009	940.000
1	2	1	1	8.183	0	0	0.000	9	0	1009	940.000
1	2	1	1	8.200	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.216	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.233	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.250	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.266	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.283	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.300	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.316	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.337	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.350	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.366	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.383	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.400	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.416	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.433	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.450	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.466	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.483	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.500	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.516	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.533	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.550	0	0	0.000	9	0	1008	940.000
1	2	1	1	8.566	0	0	0.000	9	0	1014	940.000
1	2	1	1	8.583	0	0	0.000	9	0	1020	940.000
1	2	1	1	8.600	0	0	0.000	9	0	1022	940.000
1	2	1	1	8.616	0	0	0.000	9	0	1023	939.000
1	2	1	1	8.633	0	0	0.000	9	0	1024	939.000
1	2	1	1	8.650	0	0	0.000	9	0	1025	939.000
1	2	1	1	8.666	0	0	0.000	9	0	1025	939.000
1	2	1	1	8.683	0	0	0.000	9	0	1026	939.000
1	2	1	1	8.700	0	0	0.000	9	0	1027	937.000
1	2	1	1	8.716	0	0	0.000	9	0	1029	935.000
1	2	1	1	8.733	0	0	0.000	9	0	1033	931.000
1	2	1	1	8.750	0	0	0.000	9	0	1033	930.000
1	2	1	1	8.766	0	0	0.000	9	0	1033	930.000
1	2	1	1	8.783	0	0	0.000	9	0	1033	930.000
1	2	1	1	8.800	0	0	0.000	9	0	1033	930.000
1	2	1	1	8.816	0	0	0.000	9	0	1033	930.000
1	2	1	1	8.833	0	0	0.000	9	0	1033	930.000
1	2	1	1	8.850	0	0	0.000	9	0	1033	930.000
1	2	1	1	8.866	0	0	0.000	9	0	1033	930.000
1	2	1	1	8.883	0	0	0.000	9	0	1033	930.000
1	2	1	1	8.900	0	0	0.000	9	0	1033	930.000
1	2	1	1	8.916	0	0	0.000	9	0	1033	930.000
1	2	1	1	8.933	0	0	0.000	9	0	1034	930.000
1	2	1	1	8.950	0	0	0.000	9	0	1035	927.000
1	2	1	1	8.966	0	0	0.000	9	0	1035	927.000
1	2	1	1	8.983	0	0	0.000	9	0	1035	926.000
1	2	1	1	9.000	0	0	0.000	9	0	1035	926.000
1	2	1	1	9.016	0	0	0.000	9	0	1035	926.000
1	2	1	1	9.033	0	0	0.000	9	0	1034	925.000
1	2	1	1	9.050	0	0	0.000	9	0	1033	925.000
1	2	1	1	9.066	0	0	0.000	9	0	1031	924.000
1	2	1	1	9.083	0	0	0.000	9	0	1028	924.000
1	2	1	1	9.100	0	0	0.000	9	0	1024	924.000
1	2	1	1	9.116	0	0	0.000	9	0	1020	923.000
1	2	1	1	9.133	0	0	0.000	9	0	1018	923.000
1	2	1	1	9.150	0	0	0.000	9	0	1017	923.000
1	2	1	1	9.166	0	0	0.000	9	0	1017	923.000
1	2	1	1	9.183	0	0	0.000	9	0	1015	923.000
1	2	1	1	9.200	0	0	0.000	9	0	1014	923.000
1	2	1	1	9.216	0	0	0.000	9	0	1013	923.000
1	2	1	1	9.233	0	0	0.000	9	0	1012	922.000
1	2	1	1	9.250	0	0	0.000	9	0	1011	922.000
1	2	1	1	9.266	0	0	0.000	9	0	1011	922.000
1	2	1	1	9.283	0	0	0.000	9	0	1010	922.000
1	2	1	1	9.300	0	0	0.000	9	0	1010	922.000
1	2	1	1	9.316	0	0	0.000	9	0	1010	922.000
1	2	1	1	9.333	0	0	0.000	9	0	1009	922.000
1	2	1	1	9.350	0	0	0.000	9	0	1007	922.000
1	2	1	1	9.366	0	0	0.000	9	0	1007	922.000
1	2	1	1	9.383	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.400	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.416	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.433	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.450	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.466	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.483	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.500	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.516	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.533	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.550	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.566	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.583	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.600	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.616	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.633	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.650	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.666	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.683	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.700	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.716	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.733	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.750	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.766	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.783	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.800	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.816	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.833	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.850	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.866	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.883	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.900	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.916	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.938	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.950	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.966	0	0	0.000	9	0	1006	922.000
1	2	1	1	9.983	0	0	0.000	9	0	1006	922.000
1	2	1	1	10.000	0	0	0.000	9	0	1006	922.000
1	2	1	1	10.016	0	0	0.000	9	0	1006	922.000
1	2	1	1	10.033	0	0	0.000	9	0	1006	922.000
1	2	1	1	10.050	0	0	0.000	9	0	1006	922.000
1	2	1	1	10.066	0	0	0.000	9	0	1006	922.000
1	2	1	1	10.083	0	0	0.000	9	0	1006	922.000
1	2	1	1	10.100	0	0	0.000	9	0	1010	926.000
1	2	1	1	10.116	0	0	0.000	9	0	1012	932.000
1	2	1	1	10.133	0	0	0.000	9	0	1012	934.000
1	2	1	1	10.150	0	0	0.000	9	0	1012	938.000
1	2	1	1	10.166	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.183	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.200	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.216	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.233	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.250	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.266	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.283	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.300	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.316	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.333	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.350	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.366	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.383	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.400	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.416	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.433	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.450	0	0	0.000	9	0	1012	940.000
1	2	1	1	10.466	0	0	0.000	9	0	1011	941.000
1	2	1	1	10.483	0	0	0.000	9	0	1009	944.000
1	2	1	1	10.500	0	0	0.000	9	0	1008	945.000
1	2	1	1	10.516	0	0	0.000	9	0	1008	945.000
1	2	1	1	10.533	0	0	0.000	9	0	1008	945.000
1	2	1	1	10.550	0	0	0.000	9	0	1007	947.000
1	2	1	1	10.566	0	0	0.000	9	0	1005	948.000
1	2	1	1	10.583	0	0	0.000	9	0	1001	951.000
1	2	1	1	10.600	0	0	0.000	9	0	998	952.000
1	2	1	1	10.616	0	0	0.000	9	0	998	953.000
1	2	1	1	10.633	0	0	0.000	9	0	998	953.000
1	2	1	1	10.650	0	0	0.000	9	0	998	953.000
1	2	1	1	10.666	0	0	0.000	9	0	998	953.000
1	2	1	1	10.683	0	0	0.000	9	0	998	953.000
1	2	1	1	10.700	0	0	0.000	9	0	998	953.000
1	2	1	1	10.716	0	0	0.000	9	0	998	953.000
1	2	1	1	10.733	0	0	0.000	9	0	998	953.000
1	2	1	1	10.750	0	0	0.000	9	0	998	953.000
1	2	1	1	10.766	0	0	0.000	9	0	998	953.000
1	2	1	1	10.783	0	0	0.000	9	0	998	953.000
1	2	1	1	10.800	0	0	0.000	9	0	998	953.000
1	2	1	1	10.816	0	0	0.000	9	0	998	953.000
1	2	1	1	10.833	0	0	0.000	9	0	998	953.000
1	2	1	1	10.850	0	0	0.000	9	0	998	953.000
1	2	1	1	10.866	0	0	0.000	9	0	998	953.000
1	2	1	1	10.883	0	0	0.000	9	0	998	953.000
1	2	1	1	10.900	0	0	0.000	9	0	998	953.000
1	2	1	1	10.916	0	0	0.000	9	0	998	953.000
1	2	1	1	10.933	0	0	0.000	9	0	998	953.000
1	2	1	1	10.950	0	0	0.000	9	0	998	953.000
1	2	1	1	10.966	0	0	0.000	9	0	998	953.000
1	2	1	1	10.988	0	0	0.000	9	0	998	953.000
1	2	1	1	11.000	0	0	0.000	9	0	998	953.000
1	2	1	1	11.016	0	0	0.000	9	0	998	953.000
1	2	1	1	11.033	0	0	0.000	9	0	998	953.000
1	2	1	1	11.050	0	0	0.000	9	0	997	953.000
1	2	1	1	11.071	0	0	0.000	9	0	997	953.000
1	2	1	1	11.083	0	0	0.000	9	0	1002	953.000
1	2	1	1	11.100	0	0	0.000	9	0	1018	953.000
1	2	1	1	11.116	0	0	0.000	9	0	1048	955.000
1	2	1	1	11.133	0	0	0.000	9	0	1146	972.000
1	2	1	1	11.150	0	0	0.000	9	0	1225	986.000
1	2	1	1	11.166	0	0	0.000	9	0	1311	998.000
1	2	1	1	11.183	0	0	0.000	9	0	1398	1015.000
1	2	1	1	11.200	0	0	0.000	9	0	1472	1032.000
1	2	1	1	11.216	0	0	0.000	9	0	1495	1039.000
1	2	1	1	11.233	0	0	0.000	9	0	1514	1049.000
1	2	1	1	11.250	0	0	0.000	9	0	1525	1051.000
1	2	1	1	11.266	0	0	0.000	9	0	1535	1052.000
1	2	1	1	11.283	0	0	0.000	9	0	1546	1053.000
1	2	1	1	11.300	0	0	0.000	9	0	1554	1053.000
1	2	1	1	11.321	0	0	0.000	9	0	1565	1053.000
1	2	1	1	11.333	0	0	0.000	9	0	1567	1053.000
1	2	1	1	11.350	0	0	0.000	9	0	1588	1051.000
1	2	1	1	11.366	0	0	0.000	9	0	1600	1049.000
1	2	1	1	11.383	0	0	0.000	9	0	1616	1047.000
1	2	1	1	11.400	9	2	0.000	9	0	1636	1045.000
1	2	1	1	11.421	0	0	0.000	9	0	1693	1036.000
1	2	1	1	11.438	0	0	0.000	9	0	1744	1027.000
1	2	1	1	11.450	9	6	0.000	9	0	1784	1019.000
1	2	1	1	11.466	9	6	0.000	9	0	1830	1010.000
1	2	1	1	11.483	9	6	0.000	9	0	1865	1007.000
1	2	1	1	11.500	0	0	0.000	9	0	1892	1005.000
1	2	1	1	11.516	0	0	0.000	9	0	1894	1005.000
1	2	1	1	11.533	0	0	0.000	9	0	1895	1005.000
1	2	1	1	11.549	0	0	0.000	9	0	1896	1005.000
1	2	1	1	11.566	0	0	0.000	9	0	1896	1005.000
1	2	1	1	11.583	0	0	0.000	9	0	1896	1005.000
1	2	1	1	11.600	0	0	0.000	9	0	1896	1005.000
1	2	1	1	11.616	0	0	0.000	9	0	1896	1005.000
1	2	1	1	11.633	0	0	0.000	9	0	1899	1005.000
1	2	1	1	11.654	0	0	0.000	9	0	1915	1005.000
1	2	1	1	11.667	0	0	0.000	9	0	1920	1005.000
1	2	1	1	11.683	0	0	0.000	9	0	1925	1005.000
1	2	1	1	11.700	0	0	0.000	9	0	1929	1005.000
1	2	1	1	11.716	0	0	0.000	9	0	1932	1007.000
1	2	1	1	11.737	0	0	0.000	9	0	1936	1014.000
1	2	1	1	11.750	0	0	0.000	9	0	1937	1019.000
1	2	1	1	11.766	0	0	0.000	9	0	1941	1025.000
1	2	1	1	11.783	0	0	0.000	9	0	1945	1026.000
1	2	1	1	11.800	0	0	0.000	9	0	1952	1027.000
1	2	1	1	11.816	0	0	0.000	9	0	1963	1027.000
1	2	1	1	11.833	9	10	0.000	9	0	1972	1027.000
1	2	1	1	11.850	9	10	0.000	9	0	1977	1027.000
1	2	1	1	11.866	9	10	0.000	9	0	1980	1027.000
1	2	1	1	11.883	9	10	0.000	9	0	1980	1027.000
1	2	1	1	11.900	9	10	0.000	9	0	1980	1027.000
1	2	1	1	11.921	9	10	0.000	9	0	1980	1027.000
1	2	1	1	11.933	9	10	0.000	9	0	1980	1027.000
1	2	1	1	11.950	9	10	0.000	9	0	1979	1027.000
1	2	1	1	11.966	9	10	0.000	9	0	1975	1022.000
1	2	1	1	11.983	9	10	0.000	9	0	1971	1019.000
1	2	1	1	12.000	9	10	0.000	9	0	1966	1017.000
1	2	1	1	12.016	9	10	0.000	9	0	1962	1016.000
1	2	1	1	12.033	0	0	0.000	9	0	1960	1016.000
1	2	1	1	12.050	0	0	0.000	9	0	1960	1016.000
1	2	1	1	12.066	0	0	0.000	9	0	1960	1016.000
1	2	1	1	12.083	0	0	0.000	9	0	1960	1016.000
1	2	1	1	12.100	0	0	0.000	9	0	1953	1034.000
1	2	1	1	12.116	0	0	0.000	9	0	1943	1072.000
1	2	1	1	12.133	0	0	0.000	9	0	1931	1109.000
1	2	1	1	12.150	0	0	0.000	9	0	1918	1141.000
1	2	1	1	12.166	0	0	0.000	9	0	1907	1168.000
1	2	1	1	12.183	0	0	0.000	9	0	1893	1206.000
1	2	1	1	12.200	0	0	0.000	9	0	1878	1235.000
1	2	1	1	12.216	0	0	0.000	9	0	1868	1251.000
1	2	1	1	12.233	0	0	0.000	9	0	1863	1257.000
1	2	1	1	12.250	0	0	0.000	9	0	1858	1263.000
1	2	1	1	12.266	0	0	0.000	9	0	1853	1267.000
1	2	1	1	12.283	0	0	0.000	9	0	1842	1276.000
1	2	1	1	12.300	0	0	0.000	9	0	1833	1284.000
1	2	1	1	12.316	0	0	0.000	9	0	1808	1300.000
1	2	1	1	12.333	0	0	0.000	9	0	1770	1326.000
1	2	1	1	12.350	0	0	0.000	9	0	1738	1344.000
1	2	1	1	12.366	0	0	0.000	9	0	1718	1356.000
1	2	1	1	12.383	0	0	0.000	9	0	1700	1365.000
1	2	1	1	12.400	9	4	0.000	9	0	1666	1379.000
1	2	1	1	12.416	9	4	0.000	9	0	1647	1385.000
1	2	1	1	12.433	9	4	0.000	9	0	1638	1390.000
1	2	1	1	12.450	9	4	0.000	9	0	1631	1392.000
1	2	1	1	12.466	9	4	0.000	9	0	1628	1394.000
1	2	1	1	12.483	9	4	0.000	9	0	1624	1395.000
1	2	1	1	12.500	9	4	0.000	9	0	1623	1395.000
1	2	1	1	12.516	9	4	0.000	9	0	1623	1395.000
1	2	1	1	12.533	9	4	0.000	9	0	1623	1395.000
1	2	1	1	12.551	1	4	0.250	9	0	1623	1395.000
1	2	1	1	12.573	1	4	0.250	9	0	1623	1395.000
1	2	1	1	12.583	1	4	0.250	9	0	1623	1395.000
1	2	1	1	12.605	1	4	0.250	9	0	1623	1395.000
1	2	1	1	12.616	1	4	0.250	9	0	1623	1395.000
1	2	1	1	12.633	1	4	0.250	9	0	1623	1395.000
1	2	1	1	12.650	1	4	0.250	9	0	1623	1395.000
1	2	1	1	12.700	9	4	0.000	9	0	1623	1395.000
1	2	1	1	12.716	9	4	0.000	9	0	1623	1395.000
1	2	1	1	12.733	9	4	0.000	9	0	1625	1393.000
1	2	1	1	12.750	9	4	0.000	9	0	1646	1377.000
1	2	1	1	12.766	9	4	0.000	9	0	1670	1362.000
1	2	1	1	12.783	0	0	0.000	9	0	1698	1347.000
1	2	1	1	12.800	0	0	0.000	9	0	1716	1338.000
1	2	1	1	12.816	0	0	0.000	9	0	1737	1329.000
1	2	1	1	12.833	0	0	0.000	9	0	1755	1322.000
1	2	1	1	12.850	0	0	0.000	9	0	1791	1306.000
1	2	1	1	12.866	0	0	0.000	9	0	1823	1291.000
1	2	1	1	12.883	0	0	0.000	9	0	1849	1279.000
1	2	1	1	12.900	0	0	0.000	9	0	1869	1265.000
1	2	1	1	12.916	0	0	0.000	9	0	1890	1252.000
1	2	1	1	12.933	0	0	0.000	9	0	1921	1232.000
1	2	1	1	12.950	0	0	0.000	9	0	1939	1221.000
1	2	1	1	12.966	9	11	0.000	9	0	1965	1209.000
1	2	1	1	12.983	9	11	0.000	9	0	1979	1203.000
1	2	1	1	13.000	9	11	0.000	9	0	1995	1194.000
1	2	1	1	13.016	9	11	0.000	9	0	2005	1190.000
1	2	1	1	13.033	9	11	0.000	9	0	2013	1187.000
1	2	1	1	13.050	9	11	0.000	9	0	2019	1184.000
1	2	1	1	13.066	9	11	0.000	9	0	2024	1182.000
1	2	1	1	13.088	9	11	0.000	9	0	2028	1180.000
1	2	1	1	13.100	9	11	0.000	9	0	2030	1179.000
1	2	1	1	13.116	9	11	0.000	9	0	2034	1178.000
1	2	1	1	13.133	9	11	0.000	9	0	2041	1176.000
1	2	1	1	13.150	9	11	0.000	9	0	2046	1174.000
1	2	1	1	13.166	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.183	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.200	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.216	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.233	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.250	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.266	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.283	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.300	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.316	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.333	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.350	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.366	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.383	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.400	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.416	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.433	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.450	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.466	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.483	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.500	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.516	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.533	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.550	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.566	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.583	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.600	1	11	0.000	9	0	2049	1173.000
1	2	1	1	13.617	1	11	0.000	9	0	2049	1173.000
1	2	1	1	13.633	1	11	0.000	9	0	2049	1173.000
1	2	1	1	13.650	1	11	0.000	9	0	2049	1173.000
1	2	1	1	13.666	1	11	0.000	9	0	2049	1173.000
1	2	1	1	13.683	1	11	0.000	9	0	2049	1173.000
1	2	1	1	13.700	1	11	0.000	9	0	2049	1173.000
1	2	1	1	13.716	1	11	0.000	9	0	2049	1173.000
1	2	1	1	13.733	1	11	0.000	9	0	2049	1173.000
1	2	1	1	13.783	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.800	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.821	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.833	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.850	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.871	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.883	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.900	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.916	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.933	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.950	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.966	9	11	0.000	9	0	2049	1173.000
1	2	1	1	13.983	9	11	0.000	9	0	2049	1173.000
1	2	1	1	14.000	9	11	0.000	9	0	2049	1173.000
1	2	1	1	14.016	9	11	0.000	9	0	2049	1173.000
1	2	1	1	14.033	9	11	0.000	9	0	2049	1173.000
1	2	1	1	14.050	9	11	0.000	9	0	2049	1173.000
1	2	1	1	14.066	9	11	0.000	9	0	2049	1172.000
1	2	1	1	14.083	9	11	0.000	9	0	2055	1163.000
1	2	1	1	14.100	0	0	0.000	9	0	2072	1145.000
1	2	1	1	14.116	0	0	0.000	9	0	2102	1121.000
1	2	1	1	14.133	0	0	0.000	9	0	2184	1057.000
1	2	1	1	14.150	9	14	0.000	9	0	2244	1009.000
1	2	1	1	14.166	0	0	0.000	9	0	2286	978.000
1	2	1	1	14.183	0	0	0.000	9	0	2305	969.000
1	2	1	1	14.200	0	0	0.000	9	0	2307	969.000
1	2	1	1	14.216	0	0	0.000	9	0	2307	969.000
1	2	1	1	14.233	0	0	0.000	9	0	2305	971.000
1	2	1	1	14.250	0	0	0.000	9	0	2304	973.000
1	2	1	1	14.271	0	0	0.000	9	0	2304	973.000
1	2	1	1	14.283	0	0	0.000	9	0	2304	973.000
1	2	1	1	14.300	0	0	0.000	9	0	2303	974.000
1	2	1	1	14.316	0	0	0.000	9	0	2301	974.000
1	2	1	1	14.333	0	0	0.000	9	0	2298	974.000
1	2	1	1	14.350	0	0	0.000	9	0	2285	974.000
1	2	1	1	14.366	0	0	0.000	9	0	2267	974.000
1	2	1	1	14.383	9	14	0.000	9	0	2244	977.000
1	2	1	1	14.400	9	14	0.000	9	0	2228	978.000
1	2	1	1	14.416	9	14	0.000	9	0	2206	981.000
1	2	1	1	14.433	9	14	0.000	9	0	2186	984.000
1	2	1	1	14.450	9	14	0.000	9	0	2184	984.000
1	2	1	1	14.466	9	14	0.000	9	0	2184	984.000
1	2	1	1	14.483	9	14	0.000	9	0	2184	984.000
1	2	1	1	14.500	9	14	0.000	9	0	2184	984.000
1	2	1	1	14.516	9	14	0.000	9	0	2184	984.000
1	2	1	1	14.533	9	14	0.000	9	0	2184	984.000
1	2	1	1	14.550	9	14	0.000	9	0	2184	984.000
1	2	1	1	14.566	9	14	0.000	9	0	2184	984.000
1	2	1	1	14.583	9	14	0.000	9	0	2184	984.000
1	2	1	1	14.600	1	14	0.000	9	0	2184	984.000
1	2	1	1	14.617	1	14	0.000	9	0	2184	984.000
1	2	1	1	14.633	1	14	0.000	9	0	2184	984.000
1	2	1	1	14.650	1	14	0.000	9	0	2184	984.000
1	2	1	1	14.666	1	14	0.000	9	0	2184	984.000
1	2	1	1	14.683	1	14	0.000	9	0	2184	984.000
1	2	1	1	14.700	1	14	0.000	9	0	2184	984.000
1	2	1	1	14.750	9	14	0.000	9	0	2184	984.000
1	2	1	1	14.766	9	14	0.000	9	0	2184	984.000
1	2	1	1	14.783	9	14	0.000	9	0	2184	984.000
1	2	1	1	14.799	9	14	0.000	9	0	2149	971.000
1	2	1	1	14.816	0	0	0.000	9	0	2102	954.000
1	2	1	1	14.833	0	0	0.000	9	0	2062	940.000
1	2	1	1	14.850	0	0	0.000	9	0	2011	920.000
1	2	1	1	14.866	0	0	0.000	9	0	1939	895.000
1	2	1	1	14.883	0	0	0.000	9	0	1872	871.000
1	2	1	1	14.900	0	0	0.000	9	0	1847	860.000
1	2	1	1	14.916	9	5	0.000	9	0	1841	855.000
1	2	1	1	14.933	9	5	0.000	9	0	1840	853.000
1	2	1	1	14.949	9	5	0.000	9	0	1840	852.000
1	2	1	1	14.966	9	5	0.000	9	0	1840	851.000
1	2	1	1	14.983	9	5	0.000	9	0	1841	851.000
1	2	1	1	14.999	9	5	0.000	9	0	1841	850.000
1	2	1	1	15.016	9	5	0.000	9	0	1841	850.000
